cantorId,genre,musicaNome,lyrics
0,david-bowie,I Can't Read,"I can't read and I can't write down. I don't know a book from countdown. I don't care which shadow gets me. All I've got is someone's face. Money goes to money heaven. Bodies go to body hell. I just cough, catch the chase. Switch the channel watch the police car. I can't read shit anymore. I just sit back and ignore. Cause I just can't get it right, can't get it right. I can't read shit I can't read shit. Oh. When you see a famous smile. No matter where you run your mile. To be right in that photograph. Andy where's my fifteen minutes. I said. Yeah. I can't read shit anymore. I just can't read shit anymore. No matter I just can't get it right. I can't reach it. I can't reach it. No. No. Uh. Uh."
0,david-bowie,I Dig Everything,"I've got the village I love - dig everything. I walk along beside the garbagemen and I dig everything - dig everything. I wave to the policemen, but they don't wave back. They don't dig anything - dig everything. Ain't had a job for a year or more and I don't know a thing - dig everything. Everything's spent and I dig everything. Everything's spent and I dig everything. Dig. I feed the lions in Trafalgar Square and I dig everything - dig everything. I've sit just behind my window, till my cigarettes were low and dug. everything -dig everything. Got a backstreet room in the bad part of town and I dig everything - dig everything. I'd see people in the street below, who don't know where they're going. They don't dig anything - dig everything. Everything's spent and I dig everything. Everything's spent and I dig everything. Dig. I've got more friends than I had out for dinners. Some of them were losers, but the rest of them are winners. Rick, John, Sally, a connection named Paul. Holy low on money, their intentions are tall. We smoke and talk in my room and we dig everything. Dig. I've made myself at home -dig everything. I've made good friends which the time-check girl on the end of the phone. All the movie shows - dig everything. I sunbathe for love - dig everything. Even when it's not too hot - dig everything. 'Cause I dig everything -dig everything."
0,david-bowie,I Feel Free,"Dear when I dance with you. We move like the sea. You, you're all I want to know. I feel free. I feel free. I can walk down the street. there's no one there. the pavement is one huge crowd. I can drive down the road. my eyes can't see. but my mind wants to cry out loud. I can walk down the street. there's no one there. the pavement is one huge crowd. I can drive down the road. my eyes can't see. but my mind wants to cry out loud. My mind wants to cry out loud. I feel free. Dance floor is like the sea. The ceiling is the sky. You're the sun, and as you shine on me. I feel free. I feel free."
0,david-bowie,I Got You Babe (feat. Marianne Faithful),"They say we're young and we don't know. We won't find out until we grow. Well I don't know if all that's true. 'Cause you got me, and baby I got you. Babe. I got you babe. I got you babe. They say our love won't pay the rent. Before it's earned, our money's all been spent. I guess that's so, we don't have a pot. But at least I'm sure of all the things we got. Babe. I got you babe. I got you babe. I got flowers in the spring. I got you to wear my ring. And when I'm sad, you're a clown. And if I get scared, you're always around. So let them say your hair's too long. 'Cause I don't care, with you I can't go wrong. Then put your little hand in mine. There ain't no hill or mountain we can't climb. Babe. I got you babe. I got you babe. I got you to walk with me. I got you to talk with me. I got you to hold my hand. I got you to understand. I got you to kiss goodnight. I got you to hold me tight. I got you, I won't let go. I got you to love me so. I got you babe"
0,david-bowie,I Have Not Been To Oxford Town,"Baby Grace is the victim. She was 14 years of age. And the wheels are turning, turning. For the finger points at me. All's well. But I have not been to Oxford Town. All's well. But I have not been to Oxford Town. Toll the bell. Pay the private eye. All's well. 20th century dies. And the prison priests it's a decent. My attorney seems sincere. I fear my days are numbered. Lord get me out of here. All's well. But I have not been to Oxford Town. All's well. But I have not been to Oxford Town. Toll the bell. Pay the private eye. All's well. 20th century dies. This is your shadow on my wall. This is my flesh and blood. This is what I could've been. And the wheels are turning and turning. As the 20th century dies. If I had not ripped the fabric. If time had not stood still. If I had not met Ramona. If I'd only paid my bill. All's well. But I have not been to Oxford Town. All's well. But I have not been to Oxford Town. Toll the bell. Pay the private eye. All's well. 20th century dies. And the wheels are turning and turning. As the 20th century dies. This is my bunk with two sheets. This is my food though foul. This is what I could have been. Toll the bell. Pay the private eye. All's well. 20th century dies. Toll the bell. Pay the private eye. All's well. 20th century dies. All's well. All's well. All's well. Toll the bell. Pay the private eye. All's well. 20th century dies. Toll the bell. Pay the private eye. All's well."
0,david-bowie,I Keep Forgettin',I keep forgetting you don't love me no more. I keep forgetting you don't want me no more. I keep forgetting that you told me that you. Didn't want me around any more. But these stupid old feet. Just head for your street. Like they've done so many times before. And this stuborn old fist. On the end of my wrist. Keeps a knocking on your front door. I keep forgetting you don't love me no more. I keep forgetting you don't want me no more. I keep forgetting bout those heartbreaking nights. And those heartbreaking things. That you said. Though I know in my heart. We're drifting apart. I can't believe that our love is dead. Though it's plain as can be. That you're finished with me. I just can't get it through my head
0,david-bowie,I Keep Forgetting,I keep forgetting you don't love me no more. I keep forgetting you don't want me no more. I keep forgetting that you told me that you. Didn't want me around any more. But these stupid old feet. Just head for your street. Like they've done so many times before. And this stuborn old fist. On the end of my wrist. Keeps a knocking on your front door. I keep forgetting you don't love me no more. I keep forgetting you don't want me no more. I keep forgetting bout those heartbreaking nights. And those heartbreaking things. That you said. Though I know in my heart. We're drifting apart. I can't believe that our love is dead. Though it's plain as can be. That you're finished with me. I just can't get it through my head. Keep forgetting you don't love me no more. Keep forgetting you don't want me no more. Though I know in my heart. We're drifting apart. I can't believe that our love is dead. Though it's plain as can be. That you're finished with me. I just can't get it through my head. Keep forgetting you don't love me no more. Keep forgetting you don't want me no more. Keep forgetting you don't want me no more. Keep forgetting you don't want me no more.
0,david-bowie,I Know It's Gonna Happen Someday,"My love wherever you are. Whatever you are, don't lose faith. I know it's gonna happen someday. to you. Please wait. Please wait. Wait, don't lose faith. You say that the day never arrives. And it's never seemed so far away. But I know it's gonna happen someday. to you. Please wait. Please wait. Wait, don't lose faith. Please wait. Please wait. Please, don't lose faith. Don't lose faith. You say that the day never arrives. And it seems so far away. But I know it's gonna happen someday. Someday to you. To you. Please wait. Please wait"
0,david-bowie,I Pity The Fool,"Well, I pity the fool. I said I pity the fool. You know I pity the fool. I said I pity the fool. She'll break your heart one day. Then she'll laugh if she walks away. Yeah, I pity the fool. Well, look at the people. Guess you wonder what to do. They're just standing there. Watching you making a fool out of me. Ah, look at the people. Bet you wonder what to do. Well, they're just standing watching you making a fool out of me. Yeah, I pity the fool. I said I pity the fool. Ooh, I pity the fool. Well, I said I pity the fool. She'll break your heart one day. Then she'll laugh as you walk away. Well, I pity the fool. Well, look at the people. Guess you wonder what to do. They're just standing there. Watching you making a fool out of me. Yeah, look at the people. Bet you wonder what to do. They're just standing. Watching you making a fool out of me. I pity the fool. I pity the fool that falls in love with you. Oh, I pity the fool."
0,david-bowie,I Pray Ole,"Let's say goodbye till tomorrow. With a word sincere. How do you make it through the night. I hope to God you're still here. I pray Ole. Can you make, can you make it through. Can you make, can you make it through, can you make it through. Can you make, can you make it through. Can you make, can you make it through. Can you make, can you make it through. Can you make, can you make it through, can you make it through. Can you make, can you make it through. I pray. I pray. It's a God eat God world. It's a dog's tomorrow. And the song and wind. Brings nothing but sorrow. Oh ho oh ho, oh ho oh ho, oh ho oh ho. Can you make, can you make it through. Can you make, can you make it through, can you make it through. Can you make, can you make it through. Can you make, can you make it through, can you make it. Can you make, can you make it through. Can you make, can you make it through, can you make it through. Can you make, can you make it through. Can you make, can you make it through, can you make it. Ba ba, ba ba ba ba ba ba ba ba. Ba ba, ba ba ba ba ba ba ba ba. Ba ba, ba ba ba ba ba ba ba ba. Ba ba, ba ba ba ba ba ba ba ba. Ba ba, ba ba ba ba ba ba ba ba. Ba ba, ba ba ba ba ba ba ba ba. Ba ba, ba ba ba ba ba ba ba ba."
